pk,gid,seas,wk,team,sck,saf,blk,ints,frcv,tdd,tdret,allow_0,allow_1-6,allow_7-13,allow_14-20,allow_21-27,allow_28-34,allow_35+,f_pts
138&KC,138,2000,10,KC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.0
139&DAL,139,2000,10,DAL,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0,5.0
139&PHI,139,2000,10,PHI,3.0,0,0,1,1,0,0,0,0,1,0,0,0,0,11.0
140&SEA,140,2000,10,SEA,1.0,0,0,1,2,0,0,0,0,0,1,0,0,0,8.0
140&SD,140,2000,10,SD,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
141&PIT,141,2000,10,PIT,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0
141&TEN,141,2000,10,TEN,2.0,0,0,1,2,0,0,0,0,1,0,0,0,0,12.0
142&CAR,142,2000,10,CAR,5.0,0,0,0,2,0,0,0,0,0,0,1,0,0,9.0
142&STL,142,2000,10,STL,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.0
143&MIN,143,2000,10,MIN,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
143&GB,143,2000,10,GB,3.0,0,0,4,1,0,0,0,0,0,1,0,0,0,14.0
144&BUF,144,2000,11,BUF,2.0,0,0,3,1,1,0,0,1,0,0,0,0,0,23.0
144&CHI,144,2000,11,CHI,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
145&NO,145,2000,11,NO,8.0,0,0,2,3,1,0,0,0,1,0,0,0,0,28.0
145&CAR,145,2000,11,CAR,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0
146&CLE,146,2000,11,CLE,4.0,0,0,1,3,0,0,0,0,1,0,0,0,0,16.0
146&NE,146,2000,11,NE,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
147&CIN,147,2000,11,CIN,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
147&DAL,147,2000,11,DAL,3.0,0,0,1,1,0,0,0,1,0,0,0,0,0,14.0
148&ATL,148,2000,11,ATL,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0
148&DET,148,2000,11,DET,3.0,0,0,2,0,0,0,0,0,1,0,0,0,0,11.0
149&SEA,149,2000,11,SEA,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.0
149&JAC,149,2000,11,JAC,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
150&MIN,150,2000,11,MIN,3.0,0,0,0,2,0,0,0,0,0,1,0,0,0,8.0
150&ARI,150,2000,11,ARI,1.0,0,0,1,1,0,0,0,0,0,0,0,1,0,4.0
151&NYG,151,2000,11,NYG,2.0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.0
151&STL,151,2000,11,STL,3.0,0,0,2,1,0,0,0,0,0,0,1,0,0,9.0
152&PHI,152,2000,11,PHI,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
152&PIT,152,2000,11,PIT,3.0,0,0,0,1,1,0,0,0,0,0,1,0,0,11.0
153&SD,153,2000,11,SD,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
153&MIA,153,2000,11,MIA,3.0,0,0,4,0,0,0,0,0,1,0,0,0,0,15.0
154&KC,154,2000,11,KC,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
154&SF,154,2000,11,SF,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0
155&GB,155,2000,11,GB,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0
155&TB,155,2000,11,TB,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.0
156&BAL,156,2000,11,BAL,1.0,0,0,0,3,0,0,0,0,0,0,1,0,0,7.0
156&TEN,156,2000,11,TEN,5.0,0,0,1,0,1,0,0,0,0,0,1,0,0,13.0
157&NYJ,157,2000,11,NYJ,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
157&IND,157,2000,11,IND,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0,5.0
158&DEN,158,2000,11,DEN,4.0,0,1,2,1,1,0,0,0,0,0,1,0,0,19.0
158&OAK,158,2000,11,OAK,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0
159&BAL,159,2000,12,BAL,1.0,0,0,3,0,0,0,1,0,0,0,0,0,0,17.0
159&DAL,159,2000,12,DAL,2.0,0,0,2,1,0,0,0,0,0,0,1,0,0,8.0
160&CHI,160,2000,12,CHI,4.0,0,0,2,1,1,0,0,0,1,0,0,0,0,20.0
160&TB,160,2000,12,TB,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0
161&DEN,161,2000,12,DEN,3.0,0,0,1,3,0,0,0,0,0,0,0,0,1,7.0
161&SD,161,2000,12,SD,3.0,0,0,4,1,1,0,0,0,0,0,0,0,1,15.0
162&GB,162,2000,12,GB,3.0,1,0,1,1,0,1,0,0,0,0,1,0,0,17.0
162&IND,162,2000,12,IND,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
163&BUF,163,2000,12,BUF,5.0,0,1,1,1,0,0,0,0,0,1,0,0,0,13.0
163&KC,163,2000,12,KC,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
164&NYJ,164,2000,12,NYJ,3.0,0,0,3,1,0,0,0,1,0,0,0,0,0,18.0
164&MIA,164,2000,12,MIA,2.0,0,0,2,0,0,0,0,0,0,1,0,0,0,7.0
165&MIN,165,2000,12,MIN,5.0,0,0,2,1,0,0,0,0,0,1,0,0,0,12.0
165&CAR,165,2000,12,CAR,1.0,0,0,0,2,0,0,0,0,0,0,0,1,0,4.0
166&CIN,166,2000,12,CIN,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
166&NE,166,2000,12,NE,1.0,0,0,1,2,0,0,0,0,1,0,0,0,0,11.0
167&NO,167,2000,12,NO,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.0
167&OAK,167,2000,12,OAK,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
168&NYG,168,2000,12,NYG,1.0,0,0,1,1,0,0,0,0,0,0,0,1,0,4.0
168&DET,168,2000,12,DET,4.0,0,1,1,3,0,0,0,0,0,0,1,0,0,15.0
169&PHI,169,2000,12,PHI,8.0,0,0,1,0,1,0,0,0,1,0,0,0,0,20.0
169&ARI,169,2000,12,ARI,3.0,0,0,1,1,0,0,0,0,0,0,0,1,0,6.0
170&ATL,170,2000,12,ATL,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.0
170&SF,170,2000,12,SF,4.0,0,0,1,0,1,0,0,1,0,0,0,0,0,19.0
171&TEN,171,2000,12,TEN,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.0
171&CLE,171,2000,12,CLE,3.0,0,0,3,4,1,0,0,0,0,0,1,0,0,23.0
172&PIT,172,2000,12,PIT,3.0,0,0,1,1,0,0,0,0,0,0,0,1,0,6.0
172&JAC,172,2000,12,JAC,5.0,0,0,2,2,0,0,0,0,0,0,1,0,0,13.0
173&WAS,173,2000,12,WAS,6.0,1,0,1,2,0,0,0,0,0,1,0,0,0,17.0
173&STL,173,2000,12,STL,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
174&MIN,174,2000,13,MIN,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,5.0
174&DAL,174,2000,13,DAL,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
175&NE,175,2000,13,NE,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0
175&DET,175,2000,13,DET,2.0,0,0,2,0,1,0,0,0,1,0,0,0,0,16.0
176&BAL,176,2000,13,BAL,6.0,0,0,1,2,0,0,0,0,1,0,0,0,0,16.0
176&CLE,176,2000,13,CLE,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0
177&PIT,177,2000,13,PIT,4.0,0,0,0,3,1,0,0,0,0,0,0,1,0,15.0
177&CIN,177,2000,13,CIN,4.0,0,0,0,2,0,0,0,0,0,0,0,0,1,4.0
178&MIA,178,2000,13,MIA,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0
178&IND,178,2000,13,IND,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
179&TEN,179,2000,13,TEN,3.0,0,0,2,0,0,0,0,0,0,1,0,0,0,8.0
179&JAC,179,2000,13,JAC,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0
180&NYJ,180,2000,13,NYJ,0.0,0,0,0,3,0,0,0,0,1,0,0,0,0,10.0
180&CHI,180,2000,13,CHI,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0
181&ATL,181,2000,13,ATL,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.0
181&OAK,181,2000,13,OAK,6.0,0,0,1,1,0,0,0,0,0,1,0,0,0,11.0
182&SD,182,2000,13,SD,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.0
182&KC,182,2000,13,KC,6.0,0,0,2,3,1,0,0,0,0,1,0,0,0,23.0
183&DEN,183,2000,13,DEN,1.0,0,0,2,1,1,0,0,0,0,0,0,1,0,12.0
183&SEA,183,2000,13,SEA,1.0,0,0,2,3,2,0,0,0,0,0,0,0,1,19.0
184&STL,184,2000,13,STL,1.0,0,0,2,1,0,0,0,0,0,0,0,1,0,6.0
184&NO,184,2000,13,NO,6.0,0,0,1,2,0,0,0,0,0,0,1,0,0,12.0
185&BUF,185,2000,13,BUF,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0
185&TB,185,2000,13,TB,6.0,0,0,0,2,0,0,0,0,0,1,0,0,0,11.0
186&PHI,186,2000,13,PHI,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.0
186&WAS,186,2000,13,WAS,4.0,0,0,1,1,0,0,0,0,0,0,1,0,0,8.0
187&NYG,187,2000,13,NYG,5.0,0,0,1,3,0,0,0,0,1,0,0,0,0,17.0
187&ARI,187,2000,13,ARI,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0
188&GB,188,2000,13,GB,2.0,0,0,1,1,0,0,0,0,0,0,0,1,0,5.0
188&CAR,188,2000,13,CAR,3.0,0,0,3,1,0,0,0,0,0,1,0,0,0,12.0
189&MIN,189,2000,14,MIN,5.0,0,0,1,1,0,0,0,0,0,1,0,0,0,10.0
189&DET,189,2000,14,DET,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0,4.0
190&ATL,190,2000,14,ATL,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
190&SEA,190,2000,14,SEA,4.0,0,0,2,2,1,0,0,0,1,0,0,0,0,22.0
191&BUF,191,2000,14,BUF,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0
191&MIA,191,2000,14,MIA,6.0,0,0,3,0,0,0,0,1,0,0,0,0,0,19.0
192&STL,192,2000,14,STL,7.0,0,0,2,0,0,0,0,0,0,1,0,0,0,12.0
192&CAR,192,2000,14,CAR,2.0,0,0,4,2,1,0,0,1,0,0,0,0,0,27.0
193&CIN,193,2000,14,CIN,1.0,0,0,1,1,0,0,0,0,1,0,0,0,0,9.0
193&ARI,193,2000,14,ARI,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0
194&CLE,194,2000,14,CLE,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0
194&JAC,194,2000,14,JAC,6.0,0,0,0,1,0,0,1,0,0,0,0,0,0,18.0
195&DEN,195,2000,14,DEN,3.0,0,0,2,1,0,0,0,0,0,0,1,0,0,9.0
195&NO,195,2000,14,NO,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
196&IND,196,2000,14,IND,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
196&NYJ,196,2000,14,NYJ,3.0,0,0,2,0,0,0,0,0,0,1,0,0,0,8.0
197&TEN,197,2000,14,TEN,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0
197&PHI,197,2000,14,PHI,1.0,0,0,0,2,0,0,0,0,0,1,0,0,0,6.0
198&PIT,198,2000,14,PIT,0.0,0,0,0,2,0,0,0,0,0,1,0,0,0,5.0
198&OAK,198,2000,14,OAK,5.0,0,0,1,0,1,0,0,0,0,0,1,0,0,13.0
199&SF,199,2000,14,SF,2.0,0,0,4,1,1,0,0,0,0,1,0,0,0,19.0
199&SD,199,2000,14,SD,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0
200&TB,200,2000,14,TB,2.0,0,0,1,3,1,0,0,0,1,0,0,0,0,20.0
200&DAL,200,2000,14,DAL,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0
201&WAS,201,2000,14,WAS,0.0,0,0,1,2,0,0,0,0,1,0,0,0,0,10.0
201&NYG,201,2000,14,NYG,2.0,0,0,2,0,0,0,0,0,1,0,0,0,0,10.0
202&GB,202,2000,14,GB,1.0,0,0,2,0,1,0,0,1,0,0,0,0,0,18.0
202&CHI,202,2000,14,CHI,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
203&KC,203,2000,14,KC,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0
203&NE,203,2000,14,NE,0.0,0,0,1,2,0,0,0,0,0,0,1,0,0,6.0
204&BAL,204,2000,15,BAL,2.0,0,0,1,4,0,0,0,1,0,0,0,0,0,19.0
204&SD,204,2000,15,SD,3.0,0,0,2,1,0,0,0,0,0,0,1,0,0,9.0
205&CHI,205,2000,15,CHI,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
205&NE,205,2000,15,NE,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
206&PHI,206,2000,15,PHI,2.0,0,0,3,1,0,0,0,0,0,0,1,0,0,10.0
206&CLE,206,2000,15,CLE,5.0,0,0,0,2,0,0,0,0,0,0,0,0,1,5.0
207&WAS,207,2000,15,WAS,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0
207&DAL,207,2000,15,DAL,5.0,0,0,1,1,0,0,0,0,1,0,0,0,0,13.0
208&DEN,208,2000,15,DEN,0.0,0,0,3,1,1,0,0,0,0,0,1,0,0,14.0
208&SEA,208,2000,15,SEA,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0
209&GB,209,2000,15,GB,0.0,0,0,3,2,0,0,0,0,1,0,0,0,0,14.0
209&DET,209,2000,15,DET,1.0,0,0,1,1,0,0,0,0,0,0,1,0,0,5.0
210&ARI,210,2000,15,ARI,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.0
210&JAC,210,2000,15,JAC,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.0
211&CAR,211,2000,15,CAR,0.0,0,0,2,2,0,0,0,0,0,1,0,0,0,9.0
211&KC,211,2000,15,KC,6.0,0,0,1,0,0,0,0,0,0,1,0,0,0,9.0
212&TB,212,2000,15,TB,1.0,0,0,4,1,1,0,0,0,1,0,0,0,0,21.0
212&MIA,212,2000,15,MIA,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.0
213&NYG,213,2000,15,NYG,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0
213&PIT,213,2000,15,PIT,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
214&NO,214,2000,15,NO,2.0,0,0,2,1,0,0,0,0,0,0,1,0,0,8.0
214&SF,214,2000,15,SF,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
215&MIN,215,2000,15,MIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.0
215&STL,215,2000,15,STL,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
216&CIN,216,2000,15,CIN,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
216&TEN,216,2000,15,TEN,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0
217&OAK,217,2000,15,OAK,5.0,0,0,4,0,1,0,0,0,1,0,0,0,0,23.0
217&NYJ,217,2000,15,NYJ,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
218&BUF,218,2000,15,BUF,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0
218&IND,218,2000,15,IND,9.0,0,1,2,2,2,0,0,0,0,1,0,0,0,33.0
219&PIT,219,2000,16,PIT,2.0,0,0,2,2,0,1,0,1,0,0,0,0,0,23.0
219&WAS,219,2000,16,WAS,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
220&SEA,220,2000,16,SEA,0.0,0,0,3,0,0,0,0,0,0,0,1,0,0,6.0
220&OAK,220,2000,16,OAK,3.0,0,1,1,1,0,0,0,0,0,0,1,0,0,10.0
221&BAL,221,2000,16,BAL,2.0,0,0,2,2,0,0,0,0,1,0,0,0,0,14.0
221&ARI,221,2000,16,ARI,4.0,0,0,1,1,0,0,0,0,1,0,0,0,0,12.0
222&NE,222,2000,16,NE,4.0,0,2,0,3,0,0,0,0,1,0,0,0,0,20.0
222&BUF,222,2000,16,BUF,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
223&SD,223,2000,16,SD,3.0,1,2,1,0,1,0,0,0,0,0,0,1,0,20.0
223&CAR,223,2000,16,CAR,1.0,0,0,1,1,1,0,0,0,0,0,1,0,0,11.0
224&JAC,224,2000,16,JAC,4.0,0,0,1,3,0,0,0,0,0,1,0,0,0,13.0
224&CIN,224,2000,16,CIN,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.0
225&TEN,225,2000,16,TEN,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,14.0
225&CLE,225,2000,16,CLE,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,6.0
226&DEN,226,2000,16,DEN,0.0,0,0,0,2,1,0,0,0,0,1,0,0,0,11.0
226&KC,226,2000,16,KC,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,8.0
227&IND,227,2000,16,IND,3.0,0,0,1,1,0,0,0,0,1,0,0,0,0,11.0
227&MIA,227,2000,16,MIA,1.0,0,0,0,2,0,0,0,0,0,1,0,0,0,6.0
228&GB,228,2000,16,GB,1.0,0,0,1,1,0,0,0,0,0,0,0,1,0,4.0
228&MIN,228,2000,16,MIN,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
229&ATL,229,2000,16,ATL,1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,9.0
229&NO,229,2000,16,NO,5.0,0,0,2,1,1,0,0,0,1,0,0,0,0,21.0
230&NYJ,230,2000,16,NYJ,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.0
230&DET,230,2000,16,DET,1.0,0,0,1,1,0,0,0,0,1,0,0,0,0,9.0
231&SF,231,2000,16,SF,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,14.0
231&CHI,231,2000,16,CHI,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0
232&DAL,232,2000,16,DAL,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,7.0
232&NYG,232,2000,16,NYG,5.0,0,0,1,2,0,0,0,0,1,0,0,0,0,15.0
233&TB,233,2000,16,TB,2.0,0,0,3,0,0,0,0,0,0,0,0,0,1,4.0
233&STL,233,2000,16,STL,2.0,0,0,2,0,0,0,0,0,0,0,0,0,1,2.0
260&CHI,260,2001,1,CHI,0.0,0,0,0,2,0,0,0,0,0,1,0,0,0,5.0
260&BAL,260,2001,1,BAL,1.0,0,0,2,0,0,0,0,1,0,0,0,0,0,12.0
261&BUF,261,2001,1,BUF,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
261&NO,261,2001,1,NO,5.0,0,0,3,1,0,0,0,1,0,0,0,0,0,20.0
262&NE,262,2001,1,NE,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
262&CIN,262,2001,1,CIN,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
263&SEA,263,2001,1,SEA,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.0
263&CLE,263,2001,1,CLE,4.0,0,0,2,0,0,0,0,0,1,0,0,0,0,12.0
264&DAL,264,2001,1,DAL,2.0,0,0,1,1,0,0,0,0,1,0,0,0,0,10.0
264&TB,264,2001,1,TB,2.0,0,0,2,1,0,0,0,1,0,0,0,0,0,15.0
265&GB,265,2001,1,GB,7.0,0,0,2,1,0,0,0,1,0,0,0,0,0,20.0
265&DET,265,2001,1,DET,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0
266&PIT,266,2001,1,PIT,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
266&JAC,266,2001,1,JAC,3.0,0,0,2,4,0,0,0,1,0,0,0,0,0,22.0
267&KC,267,2001,1,KC,2.0,0,0,1,2,1,0,0,0,0,0,1,0,0,14.0
267&OAK,267,2001,1,OAK,1.0,0,0,1,2,0,0,0,0,0,0,1,0,0,7.0
268&CAR,268,2001,1,CAR,1.0,0,1,3,1,0,0,0,0,1,0,0,0,0,16.0
268&MIN,268,2001,1,MIN,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
269&IND,269,2001,1,IND,1.0,0,0,0,1,1,0,0,0,0,0,1,0,0,9.0
269&NYJ,269,2001,1,NYJ,1.0,0,0,2,1,0,0,0,0,0,0,0,0,1,3.0
270&STL,270,2001,1,STL,5.0,0,0,1,3,0,0,0,0,0,1,0,0,0,14.0
270&PHI,270,2001,1,PHI,4.0,0,0,2,0,0,0,0,0,0,1,0,0,0,9.0
270&DAL,270,2001,1,DAL,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
271&WAS,271,2001,1,WAS,1.0,0,0,2,3,0,0,0,0,0,0,0,1,0,10.0
271&SD,271,2001,1,SD,1.0,0,0,2,2,0,0,0,1,0,0,0,0,0,16.0
272&ATL,272,2001,1,ATL,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0
272&SF,272,2001,1,SF,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0
273&MIA,273,2001,1,MIA,2.0,0,0,3,0,1,0,0,0,0,0,1,0,0,14.0
273&TEN,273,2001,1,TEN,0.0,0,0,0,2,1,0,0,0,0,0,0,1,0,9.0
274&NYG,274,2001,1,NYG,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
274&DEN,274,2001,1,DEN,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.0
275&ATL,275,2001,2,ATL,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.0
275&CAR,275,2001,2,CAR,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,6.0
276&CHI,276,2001,2,CHI,3.0,0,0,0,2,0,0,0,0,1,0,0,0,0,11.0
276&MIN,276,2001,2,MIN,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,5.0
277&BAL,277,2001,2,BAL,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0
277&CIN,277,2001,2,CIN,2.0,0,0,3,3,1,0,0,0,1,0,0,0,0,24.0
278&DET,278,2001,2,DET,3.0,0,0,2,0,1,0,0,0,0,0,1,0,0,13.0
278&CLE,278,2001,2,CLE,3.0,0,0,7,0,0,0,0,0,0,1,0,0,0,18.0
279&SD,279,2001,2,SD,1.0,0,0,3,2,0,0,0,0,0,0,1,0,0,11.0
279&DAL,279,2001,2,DAL,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0
280&BUF,280,2001,2,BUF,1.0,0,0,2,1,1,0,0,0,0,0,0,0,1,9.0
280&IND,280,2001,2,IND,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.0
281&JAC,281,2001,2,JAC,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0
281&TEN,281,2001,2,TEN,3.0,0,0,0,2,0,0,0,0,1,0,0,0,0,11.0
282&NYG,282,2001,2,NYG,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.0
282&KC,282,2001,2,KC,1.0,0,0,3,0,0,0,0,0,1,0,0,0,0,11.0
283&MIA,283,2001,2,MIA,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.0
283&OAK,283,2001,2,OAK,1.0,0,0,2,0,1,0,0,0,0,1,0,0,0,12.0
284&NE,284,2001,2,NE,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0
284&NYJ,284,2001,2,NYJ,1.0,0,0,2,2,0,0,0,1,0,0,0,0,0,16.0
285&STL,285,2001,2,STL,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0
285&SF,285,2001,2,SF,1.0,0,0,1,2,0,0,0,0,0,0,0,1,0,6.0
286&SEA,286,2001,2,SEA,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.0
286&PHI,286,2001,2,PHI,7.0,0,0,0,1,0,0,0,1,0,0,0,0,0,16.0
287&DEN,287,2001,2,DEN,3.0,0,0,1,2,0,0,0,0,0,1,0,0,0,10.0
287&ARI,287,2001,2,ARI,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
288&WAS,288,2001,2,WAS,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.0
288&GB,288,2001,2,GB,5.0,0,0,1,1,0,0,1,0,0,0,0,0,0,19.0
289&ARI,289,2001,3,ARI,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
289&ATL,289,2001,3,ATL,4.0,0,0,3,1,0,0,0,0,0,1,0,0,0,13.0
290&BUF,290,2001,3,BUF,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
290&PIT,290,2001,3,PIT,4.0,0,0,1,1,1,0,0,1,0,0,0,0,0,21.0
291&CAR,291,2001,3,CAR,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,3.0
291&GB,291,2001,3,GB,3.0,0,0,1,1,0,0,0,0,1,0,0,0,0,11.0
292&DEN,292,2001,3,DEN,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0
292&BAL,292,2001,3,BAL,5.0,0,0,2,1,0,0,0,0,1,0,0,0,0,15.0
293&JAC,293,2001,3,JAC,3.0,0,0,1,2,1,0,0,0,0,0,1,0,0,15.0
293&CLE,293,2001,3,CLE,2.0,0,0,2,0,1,0,0,0,0,1,0,0,0,13.0
294&TB,294,2001,3,TB,1.0,0,0,2,0,0,0,0,0,0,1,0,0,0,6.0
294&MIN,294,2001,3,MIN,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
295&IND,295,2001,3,IND,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
295&NE,295,2001,3,NE,3.0,0,0,3,1,2,0,0,0,1,0,0,0,0,27.0
296&NYG,296,2001,3,NYG,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.0
296&NO,296,2001,3,NO,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.0
297&SEA,297,2001,3,SEA,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.0
297&OAK,297,2001,3,OAK,7.0,0,0,1,2,1,0,0,0,0,1,0,0,0,20.0
298&SD,298,2001,3,SD,2.0,0,0,3,1,0,0,0,0,0,1,0,0,0,11.0
298&CIN,298,2001,3,CIN,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
299&MIA,299,2001,3,MIA,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
299&STL,299,2001,3,STL,2.0,0,0,2,3,0,0,0,0,1,0,0,0,0,16.0
300&WAS,300,2001,3,WAS,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
300&KC,300,2001,3,KC,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0
301&DAL,301,2001,3,DAL,2.0,0,1,0,2,0,0,0,0,0,0,0,0,1,5.0
