seas,wk,team,sck,saf,blk,ints,frcv,tdd,tdret,pts_allow
2009,6,CIN,2.0,0,1,1,1,0,0,28.0000
2009,6,DET,5.0,0,0,1,1,0,0,26.0000
2009,6,GB,5.0,0,0,3,0,0,0,0.0000
2009,6,JAC,1.0,0,0,1,0,0,0,20.0000
2009,6,STL,3.0,0,0,2,1,1,0,23.0000
2009,6,BAL,3.0,0,0,0,0,0,0,33.0000
2009,6,MIN,3.0,0,0,0,0,0,0,31.0000
2009,6,NYG,0.0,0,1,0,0,0,0,48.0000
2009,6,NO,2.0,0,0,1,1,0,0,27.0000
2009,6,CLE,3.0,0,0,1,3,0,0,27.0000
2009,6,PIT,2.0,0,0,2,2,0,0,14.0000
2009,6,TB,1.0,0,1,2,1,1,0,28.0000
2009,6,CAR,4.0,0,0,1,1,0,0,21.0000
2009,6,WAS,5.0,0,0,0,0,0,0,14.0000
2009,6,KC,3.0,1,0,1,2,0,0,6.0000
2009,6,PHI,2.0,0,0,2,0,0,0,13.0000
2009,6,OAK,6.0,0,0,0,0,0,0,9.0000
2009,6,SEA,2.0,0,0,1,1,0,0,27.0000
2009,6,ARI,5.0,0,0,1,1,0,0,3.0000
2009,6,NE,0.0,0,0,2,3,0,0,0.0000
2009,6,TEN,2.0,0,0,0,0,0,0,59.0000
2009,6,BUF,1.0,0,0,6,0,0,0,13.0000
2009,6,NYJ,1.0,0,0,1,1,0,0,16.0000
2009,6,CHI,0.0,0,0,2,1,0,0,21.0000
2009,6,ATL,2.0,0,0,2,1,0,0,14.0000
2009,6,DEN,5.0,0,0,0,1,0,0,23.0000
2009,6,SD,1.0,0,0,0,0,0,0,34.0000
2009,7,CHI,0.0,0,0,0,0,0,0,45.0000
2009,7,CIN,1.0,0,0,3,1,0,0,10.0000
2009,7,GB,2.0,0,0,1,1,0,0,3.0000
2009,7,CLE,0.0,0,0,0,0,0,0,31.0000
2009,7,SF,2.0,0,0,0,1,0,0,24.0000
2009,7,HOU,2.0,0,0,1,0,0,0,21.0000
2009,7,KC,0.0,0,0,0,0,0,0,37.0000
2009,7,SD,5.0,0,1,3,0,0,0,7.0000
2009,7,PIT,4.0,0,0,1,1,2,0,17.0000
2009,7,MIN,4.0,0,0,0,1,0,0,27.0000
2009,7,IND,3.0,0,0,2,0,1,0,6.0000
2009,7,STL,0.0,0,0,0,0,0,0,42.0000
2009,7,NE,3.0,0,0,3,0,1,0,7.0000
2009,7,TB,1.0,0,0,2,0,0,0,35.0000
2009,7,BUF,2.0,0,0,3,0,0,0,9.0000
2009,7,CAR,2.0,1,0,0,0,0,0,20.0000
2009,7,NYJ,3.0,0,0,2,2,0,0,0.0000
2009,7,OAK,0.0,0,0,0,0,0,0,38.0000
2009,7,DAL,4.0,0,0,2,1,0,0,21.0000
2009,7,ATL,2.0,0,0,0,1,0,0,37.0000
2009,7,MIA,5.0,0,0,3,1,0,0,46.0000
2009,7,NO,2.0,0,0,2,1,2,0,34.0000
2009,7,NYG,2.0,0,0,1,1,0,0,24.0000
2009,7,ARI,3.0,0,0,3,1,0,0,17.0000
2009,7,PHI,6.0,0,0,1,3,1,0,17.0000
2009,7,WAS,3.0,0,0,0,0,0,0,27.0000
2009,8,BAL,2.0,0,0,0,1,0,1,7.0000
2009,8,DEN,2.0,0,0,0,0,0,0,30.0000
2009,8,BUF,1.0,0,0,2,1,0,0,31.0000
2009,8,HOU,2.0,0,0,2,0,0,0,10.0000
2009,8,CHI,1.0,0,1,2,3,1,0,6.0000
2009,8,CLE,4.0,0,0,1,0,0,0,30.0000
2009,8,SEA,2.0,0,0,0,1,0,0,38.0000
2009,8,DAL,3.0,0,0,0,2,0,0,17.0000
2009,8,STL,2.0,1,0,1,0,0,0,10.0000
2009,8,DET,0.0,0,0,1,0,0,0,17.0000
2009,8,MIN,6.0,0,0,0,0,0,0,26.0000
2009,8,GB,0.0,0,0,0,2,0,0,38.0000
2009,8,IND,4.0,0,0,1,1,0,0,14.0000
2009,8,SF,3.0,0,0,0,0,0,0,18.0000
2009,8,NYJ,6.0,0,0,0,1,0,0,30.0000
2009,8,MIA,2.0,0,0,0,1,1,0,25.0000
2009,8,SD,5.0,0,0,1,0,0,0,16.0000
2009,8,OAK,1.0,0,0,1,0,0,0,24.0000
2009,8,JAC,0.0,0,0,0,0,0,0,30.0000
2009,8,TEN,4.0,0,1,2,0,0,0,13.0000
2009,8,ARI,1.0,0,0,0,0,0,0,34.0000
2009,8,CAR,2.0,0,0,5,1,1,0,21.0000
2009,8,PHI,2.0,0,0,2,1,0,0,17.0000
2009,8,NYG,2.0,0,1,0,2,0,0,40.0000
2009,8,NO,3.0,0,0,3,0,1,0,27.0000
2009,8,ATL,2.0,0,0,1,3,1,0,35.0000
2009,9,WAS,3.0,0,0,1,0,0,0,31.0000
2009,9,ATL,5.0,0,0,1,0,1,0,17.0000
2009,9,CHI,1.0,0,0,1,0,0,0,41.0000
2009,9,ARI,4.0,0,1,1,0,0,0,21.0000
2009,9,BAL,1.0,0,0,0,1,0,0,17.0000
2009,9,CIN,4.0,0,0,2,0,0,0,7.0000
2009,9,HOU,2.0,0,0,2,0,0,0,20.0000
2009,9,IND,2.0,0,0,2,0,0,0,17.0000
2009,9,KC,1.0,0,0,0,1,0,0,24.0000
2009,9,JAC,3.0,0,0,0,0,0,0,21.0000
2009,9,MIA,2.0,0,0,1,0,0,0,27.0000
2009,9,NE,2.0,0,0,0,0,0,0,17.0000
2009,9,GB,1.0,0,0,1,0,0,0,38.0000
2009,9,TB,6.0,0,1,3,0,2,0,28.0000
2009,9,NO,2.0,0,0,0,3,1,0,20.0000
2009,9,CAR,1.0,0,0,1,1,0,0,30.0000
2009,9,SEA,2.0,0,0,5,0,1,0,20.0000
2009,9,DET,1.0,0,0,1,1,0,0,32.0000
2009,9,NYG,2.0,0,0,2,0,0,0,21.0000
2009,9,SD,5.0,0,0,0,1,0,0,20.0000
2009,9,SF,1.0,0,0,0,0,0,0,34.0000
2009,9,TEN,4.0,0,0,3,1,1,0,27.0000
2009,9,PHI,4.0,0,0,1,0,0,0,20.0000
2009,9,DAL,3.0,0,0,2,0,0,0,16.0000
2009,9,PIT,2.0,0,0,3,0,1,0,10.0000
2009,9,DEN,3.0,0,0,1,1,1,0,28.0000
2009,10,CHI,2.0,0,0,1,0,0,0,10.0000
2009,10,SF,0.0,0,0,5,0,0,0,6.0000
2009,10,ATL,0.0,0,1,0,0,0,0,28.0000
2009,10,CAR,0.0,0,0,2,0,0,0,19.0000
2009,10,MIA,4.0,0,0,1,1,0,0,23.0000
2009,10,TB,0.0,0,1,1,1,0,0,25.0000
2009,10,DET,1.0,0,0,0,2,0,0,27.0000
2009,10,MIN,3.0,0,0,0,1,0,0,10.0000
2009,10,NYJ,2.0,0,0,0,1,0,0,24.0000
2009,10,JAC,0.0,0,0,2,1,0,0,22.0000
2009,10,PIT,2.0,0,0,0,0,0,0,18.0000
2009,10,CIN,4.0,0,0,1,0,0,0,12.0000
2009,10,NO,2.0,0,0,1,0,0,0,23.0000
2009,10,STL,1.0,0,0,2,0,0,0,28.0000
2009,10,BUF,0.0,0,0,1,0,0,0,41.0000
2009,10,TEN,2.0,0,0,2,0,2,0,17.0000
2009,10,WAS,3.0,0,0,1,1,0,0,17.0000
2009,10,DEN,3.0,0,0,0,0,0,0,27.0000
2009,10,KC,2.0,0,0,2,0,0,0,10.0000
2009,10,OAK,2.0,0,0,1,2,0,0,16.0000
2009,10,SEA,0.0,0,0,0,0,0,0,31.0000
2009,10,ARI,4.0,0,0,2,0,0,0,20.0000
2009,10,GB,5.0,0,0,1,2,0,0,7.0000
2009,10,DAL,4.0,0,0,0,0,0,0,17.0000
2009,10,PHI,2.0,0,0,0,0,0,0,31.0000
2009,10,SD,2.0,0,0,1,0,0,0,23.0000
2009,10,NE,1.0,0,0,2,0,0,0,35.0000
2009,10,IND,2.0,0,0,1,1,0,0,34.0000
2009,10,BAL,4.0,0,0,2,0,1,0,0.0000
2009,10,CLE,2.0,0,1,0,0,0,0,16.0000
2009,11,MIA,4.0,0,0,1,0,0,0,17.0000
2009,11,CAR,0.0,0,0,0,0,0,0,24.0000
2009,11,BAL,0.0,0,0,2,1,0,0,17.0000
2009,11,IND,0.0,0,0,1,1,0,0,15.0000
2009,11,WAS,1.0,0,0,1,1,0,0,7.0000
2009,11,DAL,1.0,0,0,1,0,0,0,6.0000
2009,11,CLE,2.0,0,0,2,0,0,0,38.0000
2009,11,DET,1.0,0,0,0,0,0,0,37.0000
2009,11,SF,2.0,0,0,0,0,0,0,30.0000
2009,11,GB,3.0,0,0,1,0,0,0,24.0000
2009,11,JAC,2.0,0,0,2,2,0,0,15.0000
2009,11,BUF,2.0,0,0,1,1,0,0,18.0000
2009,11,KC,2.0,0,0,2,1,0,0,24.0000
2009,11,PIT,5.0,0,0,0,1,0,0,27.0000
2009,11,MIN,2.0,0,0,1,1,0,0,9.0000
2009,11,SEA,2.0,0,0,0,1,0,0,35.0000
2009,11,ATL,1.0,0,0,1,0,0,0,34.0000
2009,11,NYG,2.0,0,0,0,1,0,0,31.0000
2009,11,TB,0.0,0,0,0,0,0,0,38.0000
2009,11,NO,3.0,0,0,3,1,0,0,7.0000
2009,11,STL,2.0,0,0,0,2,0,0,21.0000
2009,11,ARI,2.0,0,0,1,0,0,0,13.0000
2009,11,SD,3.0,0,0,1,2,0,0,3.0000
2009,11,DEN,0.0,0,1,0,0,0,0,32.0000
2009,11,NYJ,2.0,0,1,0,1,0,0,31.0000
2009,11,NE,2.0,0,0,4,1,1,0,14.0000
2009,11,OAK,3.0,0,0,1,2,0,0,17.0000
2009,11,CIN,0.0,0,0,1,2,0,0,20.0000
2009,11,PHI,1.0,0,1,1,0,0,0,20.0000
2009,11,CHI,3.0,0,0,1,2,0,0,24.0000
2009,11,TEN,4.0,0,0,0,0,0,0,17.0000
2009,11,HOU,0.0,0,0,0,1,0,0,20.0000
2009,12,DET,1.0,1,0,0,2,0,0,34.0000
2009,12,GB,2.0,0,0,4,1,1,0,12.0000
2009,12,DAL,3.0,0,0,0,1,0,0,7.0000
2009,12,OAK,2.0,0,0,0,0,0,0,24.0000
2009,12,DEN,3.0,0,0,1,2,0,0,6.0000
2009,12,NYG,1.0,0,0,1,0,0,0,26.0000
2009,12,TB,6.0,0,1,0,1,0,0,20.0000
2009,12,ATL,1.0,0,0,0,1,0,0,17.0000
2009,12,MIA,6.0,0,0,1,0,0,0,31.0000
2009,12,BUF,1.0,0,0,4,0,0,0,14.0000
2009,12,CIN,1.0,0,0,0,0,0,0,7.0000
2009,12,CLE,3.0,0,0,0,0,0,0,16.0000
2009,12,IND,2.0,0,0,2,1,1,0,27.0000
2009,12,HOU,2.0,0,0,2,0,0,0,35.0000
2009,12,CHI,1.0,0,0,0,1,0,0,36.0000
2009,12,MIN,4.0,0,0,2,1,0,0,10.0000
2009,12,NYJ,3.0,0,0,4,0,1,0,6.0000
2009,12,CAR,3.0,0,0,1,2,0,0,17.0000
2009,12,PHI,1.0,0,0,2,0,0,0,24.0000
2009,12,WAS,2.0,0,0,1,0,0,0,27.0000
2009,12,STL,1.0,0,0,0,1,0,0,27.0000
2009,12,SEA,4.0,0,0,2,0,1,0,17.0000
2009,12,TEN,1.0,0,0,0,0,0,0,17.0000
2009,12,ARI,4.0,0,0,0,1,0,0,20.0000
2009,12,KC,0.0,0,0,0,1,0,0,43.0000
2009,12,SD,0.0,0,0,1,3,1,0,14.0000
2009,12,JAC,0.0,0,0,0,0,0,0,20.0000
2009,12,SF,6.0,0,0,0,2,0,0,3.0000
2009,12,BAL,0.0,0,0,1,0,0,0,17.0000
2009,12,PIT,5.0,0,0,0,2,0,0,20.0000
2009,12,NE,1.0,0,0,0,0,0,0,38.0000
2009,12,NO,2.0,0,0,2,1,0,0,17.0000
2009,13,NYJ,3.0,0,0,1,1,0,0,13.0000
2009,13,BUF,5.0,0,0,0,1,0,0,19.0000
2009,13,PHI,2.0,0,0,2,1,1,0,7.0000
2009,13,ATL,2.0,0,0,0,0,0,0,34.0000
2009,13,TB,1.0,0,0,1,0,0,0,16.0000
2009,13,CAR,2.0,0,0,5,0,0,0,6.0000
2009,13,STL,2.0,0,0,0,1,0,0,17.0000
2009,13,CHI,3.0,0,0,1,1,0,0,9.0000
2009,13,CIN,3.0,0,0,2,0,1,0,13.0000
2009,13,DET,2.0,0,0,2,1,0,0,23.0000
2009,13,TEN,0.0,0,0,0,0,0,0,27.0000
2009,13,IND,1.0,0,0,1,1,0,0,17.0000
2009,13,HOU,4.0,1,0,0,0,0,0,23.0000
2009,13,JAC,2.0,0,0,3,0,0,0,18.0000
2009,13,KC,3.0,0,0,1,2,0,0,44.0000
2009,13,DEN,2.0,0,0,2,1,1,0,13.0000
2009,13,NE,1.0,0,0,1,0,0,0,22.0000
2009,13,MIA,0.0,0,0,2,0,0,0,21.0000
2009,13,OAK,1.0,0,0,1,0,0,0,24.0000
2009,13,PIT,2.0,0,0,0,1,0,0,27.0000
2009,13,WAS,1.0,0,0,1,0,0,0,33.0000
2009,13,NO,0.0,0,0,1,2,0,0,30.0000
2009,13,SD,2.0,0,0,0,1,0,0,23.0000
2009,13,CLE,1.0,0,0,0,0,0,0,30.0000
2009,13,NYG,2.0,0,0,0,1,0,0,24.0000
2009,13,DAL,1.0,0,0,1,1,0,0,31.0000
2009,13,SF,5.0,0,0,0,1,0,0,20.0000
2009,13,SEA,1.0,0,0,0,2,0,0,17.0000
2009,13,MIN,0.0,0,0,0,1,0,0,30.0000
2009,13,ARI,3.0,0,0,2,0,0,0,17.0000
2009,13,BAL,1.0,0,0,2,1,0,0,27.0000
2009,13,GB,3.0,0,0,3,2,0,0,14.0000
2009,14,PIT,1.0,0,0,0,0,0,0,13.0000
2009,14,CLE,8.0,0,0,0,0,0,0,6.0000
2009,14,NO,1.0,0,0,1,0,0,0,23.0000
2009,14,ATL,0.0,0,0,0,0,0,0,26.0000
2009,14,BAL,1.0,0,0,2,0,0,0,3.0000
2009,14,DET,0.0,0,0,0,0,0,0,48.0000
2009,14,GB,3.0,0,0,2,0,0,0,14.0000
2009,14,CHI,3.0,0,0,0,2,0,0,21.0000
2009,14,HOU,3.0,0,0,1,0,1,0,7.0000
2009,14,SEA,0.0,0,1,1,1,0,0,34.0000
2009,14,DEN,0.0,0,0,3,0,0,0,28.0000
2009,14,IND,3.0,0,0,1,0,0,0,16.0000
2009,14,JAC,2.0,0,0,1,3,0,0,14.0000
2009,14,MIA,3.0,0,0,0,0,0,0,10.0000
2009,14,BUF,3.0,0,0,4,0,0,0,10.0000
2009,14,KC,2.0,0,0,1,2,0,0,16.0000
2009,14,CIN,2.0,0,0,1,0,0,0,30.0000
2009,14,MIN,1.0,0,0,0,2,0,0,10.0000
2009,14,NE,2.0,0,0,0,0,0,0,10.0000
2009,14,CAR,0.0,0,0,1,2,0,0,20.0000
2009,14,NYJ,3.0,0,0,3,0,0,0,3.0000
2009,14,TB,1.0,0,0,0,1,0,0,26.0000
2009,14,TEN,1.0,0,0,5,0,1,0,7.0000
2009,14,STL,0.0,0,0,0,1,0,0,47.0000
2009,14,WAS,8.0,0,0,1,0,0,0,13.0000
2009,14,OAK,3.0,0,0,0,0,0,0,34.0000
2009,14,SD,1.0,0,0,0,0,0,0,17.0000
2009,14,DAL,1.0,0,0,1,0,0,0,20.0000
2009,14,PHI,3.0,0,0,0,4,1,0,38.0000
2009,14,NYG,1.0,0,1,1,0,0,0,45.0000
2009,14,ARI,1.0,0,0,2,0,0,0,24.0000
2009,14,SF,4.0,0,1,2,5,0,0,9.0000
2009,15,IND,2.0,0,0,1,0,0,0,31.0000
2009,15,JAC,0.0,0,0,1,0,0,0,35.0000
2009,15,DAL,4.0,0,0,1,2,0,0,17.0000
2009,15,NO,3.0,0,0,0,0,0,0,24.0000
2009,15,CHI,2.0,0,0,1,0,0,0,31.0000
2009,15,BAL,2.0,0,0,4,1,0,0,7.0000
2009,15,NE,6.0,0,0,1,0,0,0,10.0000
2009,15,BUF,0.0,0,0,1,0,0,0,17.0000
2009,15,ARI,2.0,0,0,2,0,0,0,24.0000
2009,15,DET,2.0,0,0,1,2,1,0,31.0000
2009,15,KC,0.0,0,0,2,1,0,0,41.0000
2009,15,CLE,1.0,0,0,0,1,0,0,34.0000
2009,15,NYJ,0.0,0,0,0,0,0,0,10.0000
2009,15,ATL,2.0,0,1,3,0,0,0,7.0000
2009,15,PHI,3.0,0,0,3,1,0,0,13.0000
2009,15,SF,0.0,0,0,2,0,0,0,27.0000
2009,15,GB,5.0,0,0,0,0,0,0,37.0000
2009,15,PIT,1.0,0,0,0,0,0,0,36.0000
2009,15,STL,0.0,0,0,0,2,0,0,16.0000
2009,15,HOU,3.0,0,0,1,1,0,0,13.0000
2009,15,MIA,2.0,0,0,1,2,0,0,27.0000
2009,15,TEN,1.0,0,0,3,1,0,0,24.0000
2009,15,DEN,1.0,0,0,1,1,0,0,20.0000
2009,15,OAK,3.0,0,0,0,0,0,0,19.0000
2009,15,CIN,2.0,0,0,2,0,0,0,27.0000
2009,15,SD,2.0,0,0,1,0,0,0,24.0000
2009,15,TB,1.0,0,0,4,1,0,0,7.0000
2009,15,SEA,0.0,0,0,1,0,0,0,24.0000
2009,15,MIN,2.0,0,1,0,0,0,0,26.0000
2009,15,CAR,4.0,0,0,1,1,0,0,7.0000
2009,15,WAS,2.0,0,0,0,0,0,0,45.0000
2009,15,NYG,5.0,0,1,3,0,1,0,12.0000
2009,16,TEN,1.0,0,0,0,1,0,0,42.0000
2009,16,SD,1.0,0,0,2,1,0,0,17.0000
2009,16,ATL,2.0,0,0,2,1,1,0,3.0000
2009,16,BUF,3.0,0,1,0,0,0,0,31.0000
2009,16,CIN,1.0,0,0,2,0,0,0,10.0000
2009,16,KC,1.0,0,0,1,0,0,0,17.0000
2009,16,CLE,4.0,0,0,3,0,0,0,9.0000
2009,16,OAK,2.0,0,0,0,1,0,0,23.0000
2009,16,SEA,1.0,0,0,0,0,0,0,48.0000
2009,16,GB,3.0,0,0,4,0,0,0,10.0000
2009,16,MIA,1.0,0,0,1,0,0,0,27.0000
2009,16,HOU,3.0,0,0,1,0,0,0,20.0000
2009,16,JAC,0.0,0,0,0,1,0,0,35.0000
2009,16,NE,2.0,0,0,2,0,0,0,7.0000
2009,16,NO,3.0,0,0,2,0,0,0,20.0000
2009,16,TB,1.0,0,0,0,1,0,0,17.0000
2009,16,CAR,4.0,0,0,2,2,0,0,9.0000
2009,16,NYG,1.0,0,0,0,0,0,0,41.0000
2009,16,PHI,3.0,0,0,1,1,0,0,27.0000
2009,16,DEN,4.0,0,0,1,2,0,0,30.0000
2009,16,BAL,4.0,0,0,1,1,0,0,23.0000
2009,16,PIT,4.0,0,0,1,2,0,0,20.0000
2009,16,ARI,4.0,0,0,3,1,0,0,10.0000
2009,16,STL,2.0,0,0,0,1,0,0,31.0000
2009,16,DET,1.0,0,1,0,1,0,0,20.0000
2009,16,SF,2.0,0,0,3,3,0,0,6.0000
2009,16,NYJ,2.0,0,1,1,1,1,0,15.0000
2009,16,IND,2.0,0,0,0,0,0,0,29.0000
2009,16,DAL,4.0,0,0,1,0,0,0,0.0000
2009,16,WAS,1.0,0,0,1,0,0,0,17.0000
2009,16,MIN,2.0,0,0,1,0,0,0,36.0000
2009,16,CHI,2.0,0,1,0,2,0,0,30.0000
2009,17,IND,0.0,0,0,0,0,0,0,30.0000
2009,17,BUF,1.0,0,0,2,1,0,0,7.0000
2009,17,NO,2.0,0,0,0,0,0,0,23.0000
2009,17,CAR,0.0,0,0,1,2,0,0,10.0000
2009,17,JAC,0.0,0,0,1,0,0,0,23.0000
2009,17,CLE,3.0,0,0,1,0,0,0,17.0000
2009,17,PHI,2.0,0,0,1,0,0,0,24.0000
2009,17,DAL,4.0,0,0,0,1,0,0,0.0000
2009,17,DET,2.0,0,0,0,1,0,0,37.0000
2009,17,CHI,2.0,0,0,1,1,0,0,23.0000
2009,17,NE,1.0,0,0,1,0,1,0,34.0000
2009,17,HOU,2.0,0,0,1,1,1,0,27.0000
2009,17,MIA,3.0,0,0,1,1,0,0,30.0000
2009,17,PIT,3.0,0,0,3,0,0,0,24.0000
2009,17,NYG,0.0,0,0,0,0,0,0,44.0000
2009,17,MIN,3.0,0,0,1,2,0,0,7.0000
2009,17,SF,8.0,0,0,0,0,0,0,6.0000
2009,17,STL,3.0,0,0,0,0,0,0,28.0000
2009,17,TB,1.0,0,1,2,0,0,0,20.0000
2009,17,ATL,1.0,0,0,2,1,0,0,10.0000
2009,17,ARI,1.0,0,0,1,0,0,0,33.0000
2009,17,GB,0.0,0,0,3,0,1,0,7.0000
2009,17,KC,2.0,0,0,3,0,2,0,24.0000
2009,17,DEN,0.0,0,0,2,0,0,0,44.0000
2009,17,BAL,3.0,0,0,1,1,0,0,13.0000
2009,17,OAK,4.0,0,0,0,0,0,0,21.0000
2009,17,WAS,1.0,0,0,1,1,0,0,23.0000
2009,17,SD,1.0,0,0,0,0,0,0,20.0000
2009,17,SEA,0.0,0,0,1,1,0,0,17.0000
2009,17,TEN,3.0,0,0,1,0,0,0,13.0000
2009,17,CIN,0.0,0,0,0,0,0,0,37.0000
2009,17,NYJ,3.0,0,0,1,2,0,0,0.0000
2010,1,MIN,1.0,0,0,0,0,0,0,14.0000
2010,1,NO,1.0,0,1,1,0,0,0,9.0000
2010,1,MIA,3.0,0,0,0,0,0,0,10.0000
2010,1,BUF,3.0,0,0,0,0,0,0,15.0000
2010,1,CHI,2.0,0,0,1,2,0,0,14.0000
2010,1,DET,4.0,0,0,1,3,0,0,19.0000
2010,1,OAK,2.0,0,0,0,2,0,0,38.0000
2010,1,TEN,4.0,0,0,1,1,0,0,13.0000
2010,1,NE,1.0,0,0,1,1,1,0,24.0000
2010,1,CIN,0.0,0,0,0,0,0,0,38.0000
2010,1,NYG,4.0,0,0,3,1,0,0,18.0000
2010,1,CAR,1.0,0,1,3,1,0,0,31.0000
2010,1,ATL,3.0,0,0,1,0,0,0,15.0000
2010,1,PIT,2.0,0,0,1,0,0,0,9.0000
2010,1,CLE,3.0,0,0,1,2,0,0,17.0000
2010,1,TB,0.0,0,0,2,1,0,0,14.0000
2010,1,DEN,1.0,0,0,0,0,0,0,24.0000
2010,1,JAC,3.0,0,0,1,1,0,0,17.0000
2010,1,HOU,2.0,0,0,0,1,0,0,24.0000
2010,1,IND,2.0,0,0,1,0,0,0,34.0000
2010,1,SF,1.0,0,0,1,0,0,0,31.0000
2010,1,SEA,2.0,0,0,2,0,1,0,6.0000
2010,1,PHI,3.0,0,0,2,0,0,0,27.0000
2010,1,GB,6.0,0,0,0,1,0,0,20.0000
2010,1,STL,2.0,0,0,0,4,0,0,17.0000
2010,1,ARI,2.0,0,1,3,0,0,0,13.0000
2010,1,DAL,1.0,0,0,0,0,0,0,13.0000
2010,1,WAS,1.0,0,0,0,1,1,0,7.0000
2010,1,BAL,2.0,0,0,0,1,0,0,9.0000
2010,1,NYJ,2.0,0,0,1,2,0,0,10.0000
2010,1,KC,1.0,0,0,0,1,0,0,14.0000
2010,1,SD,1.0,0,0,0,0,0,0,21.0000
2010,2,ARI,1.0,0,0,0,1,0,0,41.0000
2010,2,ATL,2.0,0,0,3,0,0,0,7.0000
2010,2,BAL,1.0,0,0,0,0,0,0,15.0000
2010,2,CIN,1.0,0,0,4,0,0,0,10.0000
2010,2,KC,1.0,0,0,1,1,1,0,14.0000
2010,2,CLE,1.0,0,0,2,0,0,0,16.0000
2010,2,DAL,1.0,0,0,0,0,0,0,27.0000
2010,2,CHI,0.0,0,0,2,1,0,0,20.0000
2010,2,PHI,2.0,0,0,2,0,0,0,32.0000
2010,2,DET,5.0,0,0,0,0,0,0,35.0000
2010,2,BUF,0.0,0,0,0,0,0,0,34.0000
2010,2,GB,4.0,0,0,2,0,0,0,7.0000
2010,2,PIT,4.0,0,0,3,4,0,0,11.0000
2010,2,TEN,4.0,0,0,0,1,0,0,19.0000
2010,2,MIA,3.0,0,0,3,1,1,0,10.0000
2010,2,MIN,2.0,0,0,0,2,0,0,14.0000
2010,2,CAR,0.0,0,0,0,0,0,0,20.0000
2010,2,TB,4.0,0,0,2,1,0,0,7.0000
2010,2,OAK,3.0,0,0,1,0,0,0,14.0000
2010,2,STL,2.0,0,0,2,0,0,0,16.0000
2010,2,DEN,1.0,0,0,3,1,0,0,14.0000
2010,2,SEA,1.0,0,0,0,0,0,0,31.0000
2010,2,NYJ,1.0,0,0,2,1,0,0,14.0000
2010,2,NE,3.0,0,0,0,0,0,0,28.0000
2010,2,JAC,1.0,0,1,2,1,0,0,38.0000
2010,2,SD,2.0,0,0,4,2,0,0,13.0000
2010,2,HOU,3.0,0,1,0,0,0,0,27.0000
2010,2,WAS,5.0,0,0,1,0,0,0,30.0000
2010,2,NYG,1.0,0,0,0,1,0,0,38.0000
2010,2,IND,4.0,0,0,1,2,1,0,14.0000
2010,2,NO,0.0,0,0,2,1,0,0,22.0000
2010,2,SF,2.0,0,0,0,0,0,0,25.0000
2010,3,MIN,1.0,0,0,2,1,0,0,10.0000
2010,3,DET,2.0,0,0,2,1,0,0,24.0000
2010,3,NE,1.0,0,0,2,0,0,0,30.0000
2010,3,BUF,1.0,0,0,0,1,0,0,38.0000
2010,3,NO,2.0,0,0,0,1,0,0,27.0000
2010,3,ATL,2.0,0,0,2,1,0,0,24.0000
2010,3,TEN,2.0,0,0,2,1,0,0,10.0000
2010,3,NYG,1.0,0,0,0,0,0,0,29.0000
2010,3,KC,5.0,0,0,1,0,0,0,10.0000
2010,3,SF,0.0,0,0,1,0,0,0,31.0000
2010,3,TB,0.0,0,0,2,0,0,0,38.0000
2010,3,PIT,4.0,0,0,1,1,1,0,13.0000
2010,3,CAR,1.0,0,0,2,0,0,0,20.0000
2010,3,CIN,1.0,0,0,1,3,0,0,7.0000
2010,3,CLE,0.0,0,0,0,0,0,0,24.0000
2010,3,BAL,2.0,0,0,0,0,0,0,17.0000
2010,3,DAL,4.0,0,0,2,1,0,0,13.0000
2010,3,HOU,0.0,0,0,0,0,0,0,27.0000
2010,3,PHI,7.0,0,0,1,0,0,0,3.0000
2010,3,JAC,3.0,0,0,0,0,0,0,28.0000
2010,3,WAS,1.0,0,1,1,1,0,0,30.0000
2010,3,STL,1.0,0,1,1,1,0,0,16.0000
2010,3,ARI,3.0,0,0,1,0,0,0,23.0000
2010,3,OAK,2.0,0,0,1,2,0,0,24.0000
2010,3,SEA,4.0,0,0,2,3,0,0,20.0000
2010,3,SD,3.0,1,0,1,0,0,0,27.0000
2010,3,DEN,0.0,0,0,0,0,0,0,27.0000
2010,3,IND,1.0,0,0,1,1,0,0,13.0000
2010,3,MIA,0.0,0,1,0,0,0,0,31.0000
2010,3,NYJ,2.0,0,1,1,0,0,0,23.0000
2010,3,GB,3.0,0,0,1,1,0,0,20.0000
2010,3,CHI,0.0,0,1,1,1,0,0,17.0000
2010,4,SF,3.0,0,1,2,0,1,0,16.0000
2010,4,ATL,1.0,0,0,2,0,0,0,14.0000
2010,4,BUF,0.0,0,0,0,0,0,0,38.0000
2010,4,NYJ,3.0,0,0,0,2,0,0,14.0000
2010,4,CLE,4.0,0,1,0,2,0,0,20.0000
2010,4,CIN,1.0,0,0,1,0,0,0,23.0000
2010,4,DET,2.0,0,0,2,0,0,0,28.0000
2010,4,GB,3.0,0,0,2,1,1,0,26.0000
2010,4,DEN,2.0,0,0,0,2,0,0,20.0000
2010,4,TEN,6.0,0,0,1,0,0,0,26.0000
2010,4,SEA,4.0,0,0,1,0,0,0,20.0000
2010,4,STL,4.0,0,0,1,1,0,0,3.0000
2010,4,NO,3.0,0,0,0,0,0,0,14.0000
2010,4,CAR,2.0,0,0,0,2,0,0,16.0000
